Wall time,Step,Value
1777725767.598022,2125824,326.25
1777725785.1153953,2127872,329.80999755859375
1777725802.245201,2129920,326.07000732421875
1777725853.1843314,2136064,312.75
1777725887.7336795,2140160,313.0
1777726009.9463713,2154496,298.1400146484375
1777726027.053703,2156544,305.6300048828125
1777726078.3578913,2162688,297.0299987792969
1777726112.8641562,2166784,305.7200012207031
1777726215.918914,2179072,311.8299865722656
1777726233.1017003,2181120,306.92999267578125
1777726267.6974618,2185216,317.6199951171875
1777726301.637588,2189312,313.8999938964844
1777726370.0938544,2197504,312.0299987792969
1777726438.3814845,2205696,327.0299987792969
1777726473.3885329,2209792,324.7300109863281
1777726507.9993973,2213888,329.6600036621094
1777726560.0928886,2220032,331.29998779296875
1777726577.4545307,2222080,323.7799987792969
1777726594.7763853,2224128,327.5799865722656
1777726612.01897,2226176,331.25
1777726715.688277,2238464,322.05999755859375
1777726732.6961522,2240512,325.75
1777726835.6134276,2252800,336.07000732421875
1777726869.963015,2256896,341.5400085449219
1777726904.3972983,2260992,352.55999755859375
1777726921.629554,2263040,356.3699951171875
1777726938.9429314,2265088,355.9200134277344
1777727096.5218687,2283520,324.54998779296875
1777727131.4482105,2287616,318.54998779296875
1777727182.7317069,2293760,320.75
1777727251.0185394,2301952,320.0799865722656
1777727285.1217237,2306048,329.4599914550781
1777727302.4347372,2308096,336.1300048828125
1777727370.9668937,2316288,350.8699951171875
1777727388.0133147,2318336,350.8699951171875
1777727422.0390368,2322432,343.8599853515625
1777727439.2440464,2324480,337.3399963378906
1777727456.318707,2326528,330.9700012207031
1777727507.959054,2332672,326.9700012207031
1777727525.0969777,2334720,323.9100036621094
1777727698.0431833,2355200,299.8900146484375
1777727732.3527985,2359296,303.80999755859375
1777727749.862014,2361344,309.1700134277344
1777727800.8656027,2367488,312.20001220703125
1777727817.9614124,2369536,318.6600036621094
1777727834.981348,2371584,318.1300048828125
1777727886.1134121,2377728,324.29998779296875
1777727903.117939,2379776,323.3800048828125
1777727920.1950998,2381824,320.8599853515625
1777728177.445325,2412544,329.510009765625
1777728228.6579113,2418688,335.3699951171875
1777728263.1514513,2422784,341.9100036621094
1777728280.2340682,2424832,344.1600036621094
1777728315.9219213,2428928,346.0899963378906
1777728333.4746058,2430976,330.8900146484375
1777728384.6125612,2437120,334.8599853515625
